Data_Status,MSN,StateCode,Year,Data
"2023F","ABICP","MD","1962",0
"2023F","ABICP","MD","1963",0
"2023F","ABICP","MD","1964",0
"2023F","ABICP","MD","1965",0
"2023F","ABICP","MD","1966",0
"2023F","ABICP","MD","1967",0
"2023F","ABICP","MD","1968",0
"2023F","ABICP","MD","1969",0
"2023F","ABICP","MD","1970",0
"2023F","ABICP","MD","1971",0
"2023F","ABICP","MD","1972",0
"2023F","ABICP","MD","1973",0
"2023F","ABICP","MD","1974",0
"2023F","ABICP","MD","1975",0
"2023F","ABICP","MD","1976",0
"2023F","ABICP","MD","1977",0
"2023F","ABICP","MD","1978",0
"2023F","ABICP","MD","1979",0
"2023F","ABICP","MD","1980",0
"2023F","ABICP","MD","1981",1
"2023F","ABICP","MD","1982",1
"2023F","ABICP","MD","1983",0
"2023F","ABICP","MD","1984",0
"2023F","ABICP","MD","1985",0
"2023F","ABICP","MD","1986",0
"2023F","ABICP","MD","1987",0
"2023F","ABICP","MD","1988",0
"2023F","ABICP","MD","1989",0
"2023F","ABICP","MD","1990",0
"2023F","ABICP","MD","1991",0
"2023F","ABICP","MD","1992",0
"2023F","ABICP","MD","1993",0
"2023F","ABICP","MD","1994",0
"2023F","ABICP","MD","1995",0
"2023F","ABICP","MD","1996",0
"2023F","ABICP","MD","1997",0
"2023F","ABICP","MD","1998",0
"2023F","ABICP","MD","1999",0
"2023F","ABICP","MD","2000",0
"2023F","ABICP","MD","2001",0
"2023F","ABICP","MD","2002",0
"2023F","ABICP","MD","2003",0
"2023F","ABICP","MD","2004",0
"2023F","ABICP","MD","2005",0
"2023F","ABICP","MD","2006",0
"2023F","ABICP","MD","2007",0
"2023F","ABICP","MD","2008",0
"2023F","ABICP","MD","2009",0
"2023F","ABICP","MD","2010",0
"2023F","ABICP","MD","2011",0
"2023F","ABICP","MD","2012",0
"2023F","ABICP","MD","2013",0
"2023F","ABICP","MD","2014",0
"2023F","ABICP","MD","2015",0
"2023F","ABICP","MD","2016",0
"2023F","ABICP","MD","2017",0
"2023F","ABICP","MD","2018",0
"2023F","ABICP","MD","2019",0
"2023F","ABICP","MD","2020",0
"2023F","ABICP","MD","2021",0
"2023F","ABICP","MD","2022",0
"2023F","ABICP","MD","2023",0
"2023F","ABICP","ME","1960",0
"2023F","ABICP","ME","1961",0
"2023F","ABICP","ME","1962",0
"2023F","ABICP","ME","1963",0
"2023F","ABICP","ME","1964",0
"2023F","ABICP","ME","1965",0
"2023F","ABICP","ME","1966",0
"2023F","ABICP","ME","1967",0
"2023F","ABICP","ME","1968",0
"2023F","ABICP","ME","1969",0
"2023F","ABICP","ME","1970",0
"2023F","ABICP","ME","1971",0
"2023F","ABICP","ME","1972",0
"2023F","ABICP","ME","1973",0
"2023F","ABICP","ME","1974",0
"2023F","ABICP","ME","1975",0
"2023F","ABICP","ME","1976",0
"2023F","ABICP","ME","1977",0
"2023F","ABICP","ME","1978",0
"2023F","ABICP","ME","1979",0
"2023F","ABICP","ME","1980",0
"2023F","ABICP","ME","1981",0
"2023F","ABICP","ME","1982",0
"2023F","ABICP","ME","1983",0
"2023F","ABICP","ME","1984",0
"2023F","ABICP","ME","1985",0
"2023F","ABICP","ME","1986",0
"2023F","ABICP","ME","1987",0
"2023F","ABICP","ME","1988",0
"2023F","ABICP","ME","1989",0
"2023F","ABICP","ME","1990",0
"2023F","ABICP","ME","1991",0
"2023F","ABICP","ME","1992",0
"2023F","ABICP","ME","1993",0
"2023F","ABICP","ME","1994",0
"2023F","ABICP","ME","1995",0
"2023F","ABICP","ME","1996",0
"2023F","ABICP","ME","1997",0
"2023F","ABICP","ME","1998",0
"2023F","ABICP","ME","1999",0
"2023F","ABICP","ME","2000",0
"2023F","ABICP","ME","2001",0
"2023F","ABICP","ME","2002",0
"2023F","ABICP","ME","2003",0
"2023F","ABICP","ME","2004",0
"2023F","ABICP","ME","2005",0
"2023F","ABICP","ME","2006",0
"2023F","ABICP","ME","2007",0
"2023F","ABICP","ME","2008",0
"2023F","ABICP","ME","2009",0
"2023F","ABICP","ME","2010",0
"2023F","ABICP","ME","2011",0
"2023F","ABICP","ME","2012",0
"2023F","ABICP","ME","2013",0
"2023F","ABICP","ME","2014",0
"2023F","ABICP","ME","2015",0
"2023F","ABICP","ME","2016",0
"2023F","ABICP","ME","2017",0
"2023F","ABICP","ME","2018",0
"2023F","ABICP","ME","2019",0
"2023F","ABICP","ME","2020",0
"2023F","ABICP","ME","2021",0
"2023F","ABICP","ME","2022",0
"2023F","ABICP","ME","2023",0
"2023F","ABICP","MI","1960",0
"2023F","ABICP","MI","1961",0
"2023F","ABICP","MI","1962",0
"2023F","ABICP","MI","1963",0
"2023F","ABICP","MI","1964",0
"2023F","ABICP","MI","1965",0
"2023F","ABICP","MI","1966",0
"2023F","ABICP","MI","1967",0
"2023F","ABICP","MI","1968",0
"2023F","ABICP","MI","1969",0
"2023F","ABICP","MI","1970",0
"2023F","ABICP","MI","1971",0
"2023F","ABICP","MI","1972",0
"2023F","ABICP","MI","1973",0
"2023F","ABICP","MI","1974",0
"2023F","ABICP","MI","1975",0
"2023F","ABICP","MI","1976",0
"2023F","ABICP","MI","1977",0
"2023F","ABICP","MI","1978",0
"2023F","ABICP","MI","1979",0
"2023F","ABICP","MI","1980",0
"2023F","ABICP","MI","1981",7
"2023F","ABICP","MI","1982",7
"2023F","ABICP","MI","1983",1
"2023F","ABICP","MI","1984",0
"2023F","ABICP","MI","1985",6
"2023F","ABICP","MI","1986",1
"2023F","ABICP","MI","1987",0
"2023F","ABICP","MI","1988",-2
"2023F","ABICP","MI","1989",0
"2023F","ABICP","MI","1990",0
"2023F","ABICP","MI","1991",0
"2023F","ABICP","MI","1992",0
"2023F","ABICP","MI","1993",0
"2023F","ABICP","MI","1994",9
"2023F","ABICP","MI","1995",8
"2023F","ABICP","MI","1996",11
"2023F","ABICP","MI","1997",14
"2023F","ABICP","MI","1998",6
"2023F","ABICP","MI","1999",6
"2023F","ABICP","MI","2000",3
"2023F","ABICP","MI","2001",5
"2023F","ABICP","MI","2002",7
"2023F","ABICP","MI","2003",7
"2023F","ABICP","MI","2004",9
"2023F","ABICP","MI","2005",10
"2023F","ABICP","MI","2006",1
"2023F","ABICP","MI","2007",2
"2023F","ABICP","MI","2008",0
"2023F","ABICP","MI","2009",-1
"2023F","ABICP","MI","2010",0
"2023F","ABICP","MI","2011",0
"2023F","ABICP","MI","2012",0
"2023F","ABICP","MI","2013",-1
"2023F","ABICP","MI","2014",0
"2023F","ABICP","MI","2015",-1
"2023F","ABICP","MI","2016",0
"2023F","ABICP","MI","2017",0
"2023F","ABICP","MI","2018",-2
"2023F","ABICP","MI","2019",-2
"2023F","ABICP","MI","2020",-1
"2023F","ABICP","MI","2021",-1
"2023F","ABICP","MI","2022",-1
"2023F","ABICP","MI","2023",-1
"2023F","ABICP","MN","1960",0
"2023F","ABICP","MN","1961",0
"2023F","ABICP","MN","1962",0
"2023F","ABICP","MN","1963",0
"2023F","ABICP","MN","1964",0
"2023F","ABICP","MN","1965",0
"2023F","ABICP","MN","1966",0
"2023F","ABICP","MN","1967",0
"2023F","ABICP","MN","1968",0
"2023F","ABICP","MN","1969",0
"2023F","ABICP","MN","1970",0
"2023F","ABICP","MN","1971",0
"2023F","ABICP","MN","1972",0
"2023F","ABICP","MN","1973",0
"2023F","ABICP","MN","1974",0
"2023F","ABICP","MN","1975",0
"2023F","ABICP","MN","1976",0
"2023F","ABICP","MN","1977",0
"2023F","ABICP","MN","1978",0
"2023F","ABICP","MN","1979",0
"2023F","ABICP","MN","1980",0
"2023F","ABICP","MN","1981",12
"2023F","ABICP","MN","1982",13
"2023F","ABICP","MN","1983",2
"2023F","ABICP","MN","1984",0
"2023F","ABICP","MN","1985",12
"2023F","ABICP","MN","1986",2
"2023F","ABICP","MN","1987",0
"2023F","ABICP","MN","1988",-3
"2023F","ABICP","MN","1989",0
"2023F","ABICP","MN","1990",1
"2023F","ABICP","MN","1991",0
"2023F","ABICP","MN","1992",1
"2023F","ABICP","MN","1993",1
"2023F","ABICP","MN","1994",24
"2023F","ABICP","MN","1995",21
"2023F","ABICP","MN","1996",29
"2023F","ABICP","MN","1997",37
"2023F","ABICP","MN","1998",16
"2023F","ABICP","MN","1999",26
"2023F","ABICP","MN","2000",16
"2023F","ABICP","MN","2001",25
"2023F","ABICP","MN","2002",30
"2023F","ABICP","MN","2003",30
"2023F","ABICP","MN","2004",41
"2023F","ABICP","MN","2005",35
"2023F","ABICP","MN","2006",3
"2023F","ABICP","MN","2007",7
"2023F","ABICP","MN","2008",0
"2023F","ABICP","MN","2009",-3
"2023F","ABICP","MN","2010",-1
"2023F","ABICP","MN","2011",0
"2023F","ABICP","MN","2012",0
"2023F","ABICP","MN","2013",-2
"2023F","ABICP","MN","2014",-1
"2023F","ABICP","MN","2015",-1
"2023F","ABICP","MN","2016",-1
"2023F","ABICP","MN","2017",-1
"2023F","ABICP","MN","2018",-7
"2023F","ABICP","MN","2019",-6
"2023F","ABICP","MN","2020",-4
"2023F","ABICP","MN","2021",-4
"2023F","ABICP","MN","2022",-3
"2023F","ABICP","MN","2023",-3
"2023F","ABICP","MO","1960",0
"2023F","ABICP","MO","1961",0
"2023F","ABICP","MO","1962",0
"2023F","ABICP","MO","1963",0
"2023F","ABICP","MO","1964",0
"2023F","ABICP","MO","1965",0
"2023F","ABICP","MO","1966",0
"2023F","ABICP","MO","1967",0
"2023F","ABICP","MO","1968",0
"2023F","ABICP","MO","1969",0
"2023F","ABICP","MO","1970",0
"2023F","ABICP","MO","1971",0
"2023F","ABICP","MO","1972",0
"2023F","ABICP","MO","1973",0
"2023F","ABICP","MO","1974",0
"2023F","ABICP","MO","1975",0
"2023F","ABICP","MO","1976",0
"2023F","ABICP","MO","1977",0
"2023F","ABICP","MO","1978",0
"2023F","ABICP","MO","1979",0
"2023F","ABICP","MO","1980",0
"2023F","ABICP","MO","1981",7
"2023F","ABICP","MO","1982",0
"2023F","ABICP","MO","1983",0
"2023F","ABICP","MO","1984",0
"2023F","ABICP","MO","1985",0
"2023F","ABICP","MO","1986",0
"2023F","ABICP","MO","1987",0
"2023F","ABICP","MO","1988",0
"2023F","ABICP","MO","1989",0
"2023F","ABICP","MO","1990",0
"2023F","ABICP","MO","1991",0
"2023F","ABICP","MO","1992",0
"2023F","ABICP","MO","1993",0
"2023F","ABICP","MO","1994",0
"2023F","ABICP","MO","1995",0
"2023F","ABICP","MO","1996",0
"2023F","ABICP","MO","1997",0
"2023F","ABICP","MO","1998",0
"2023F","ABICP","MO","1999",0
"2023F","ABICP","MO","2000",0
"2023F","ABICP","MO","2001",0
"2023F","ABICP","MO","2002",0
"2023F","ABICP","MO","2003",0
"2023F","ABICP","MO","2004",0
"2023F","ABICP","MO","2005",0
"2023F","ABICP","MO","2006",0
"2023F","ABICP","MO","2007",0
"2023F","ABICP","MO","2008",0
"2023F","ABICP","MO","2009",0
"2023F","ABICP","MO","2010",0
"2023F","ABICP","MO","2011",0
"2023F","ABICP","MO","2012",0
"2023F","ABICP","MO","2013",0
"2023F","ABICP","MO","2014",0
"2023F","ABICP","MO","2015",0
"2023F","ABICP","MO","2016",0
"2023F","ABICP","MO","2017",0
"2023F","ABICP","MO","2018",0
"2023F","ABICP","MO","2019",0
"2023F","ABICP","MO","2020",0
"2023F","ABICP","MO","2021",0
"2023F","ABICP","MO","2022",0
"2023F","ABICP","MO","2023",0
"2023F","ABICP","MS","1960",0
"2023F","ABICP","MS","1961",0
"2023F","ABICP","MS","1962",0
"2023F","ABICP","MS","1963",0
"2023F","ABICP","MS","1964",0
"2023F","ABICP","MS","1965",0
"2023F","ABICP","MS","1966",0
"2023F","ABICP","MS","1967",0
"2023F","ABICP","MS","1968",0
"2023F","ABICP","MS","1969",0
"2023F","ABICP","MS","1970",0
"2023F","ABICP","MS","1971",0
"2023F","ABICP","MS","1972",0
"2023F","ABICP","MS","1973",0
"2023F","ABICP","MS","1974",0
"2023F","ABICP","MS","1975",0
"2023F","ABICP","MS","1976",0
"2023F","ABICP","MS","1977",0
"2023F","ABICP","MS","1978",0
"2023F","ABICP","MS","1979",0
"2023F","ABICP","MS","1980",0
"2023F","ABICP","MS","1981",23
"2023F","ABICP","MS","1982",21
"2023F","ABICP","MS","1983",3
"2023F","ABICP","MS","1984",0
"2023F","ABICP","MS","1985",19
"2023F","ABICP","MS","1986",3
"2023F","ABICP","MS","1987",0
"2023F","ABICP","MS","1988",-5
"2023F","ABICP","MS","1989",1
"2023F","ABICP","MS","1990",1
"2023F","ABICP","MS","1991",0
"2023F","ABICP","MS","1992",1
"2023F","ABICP","MS","1993",1
"2023F","ABICP","MS","1994",27
"2023F","ABICP","MS","1995",23
"2023F","ABICP","MS","1996",30
"2023F","ABICP","MS","1997",39
"2023F","ABICP","MS","1998",17
"2023F","ABICP","MS","1999",26
"2023F","ABICP","MS","2000",16
"2023F","ABICP","MS","2001",25
"2023F","ABICP","MS","2002",33
"2023F","ABICP","MS","2003",32
"2023F","ABICP","MS","2004",45
"2023F","ABICP","MS","2005",37
"2023F","ABICP","MS","2006",3
"2023F","ABICP","MS","2007",7
"2023F","ABICP","MS","2008",0
"2023F","ABICP","MS","2009",-3
"2023F","ABICP","MS","2010",-1
"2023F","ABICP","MS","2011",0
"2023F","ABICP","MS","2012",0
"2023F","ABICP","MS","2013",-2
"2023F","ABICP","MS","2014",-1
"2023F","ABICP","MS","2015",-1
"2023F","ABICP","MS","2016",-1
"2023F","ABICP","MS","2017",-1
"2023F","ABICP","MS","2018",-6
"2023F","ABICP","MS","2019",-5
"2023F","ABICP","MS","2020",-3
"2023F","ABICP","MS","2021",-4
"2023F","ABICP","MS","2022",-3
"2023F","ABICP","MS","2023",-3
"2023F","ABICP","MT","1960",0
"2023F","ABICP","MT","1961",0
"2023F","ABICP","MT","1962",0
"2023F","ABICP","MT","1963",0
"2023F","ABICP","MT","1964",0
"2023F","ABICP","MT","1965",0
"2023F","ABICP","MT","1966",0
"2023F","ABICP","MT","1967",0
