"MAC","weekday","fecha_servidor","fecha_esp32","voltaje","corriente","potencia","frecuencia","energia","fp","ESP32_temp","WORKSTATION_CPU","WORKSTATION_CPU_POWER","WORKSTATION_CPU_TEMP","WORKSTATION_GPU","WORKSTATION_GPU_POWER","WORKSTATION_GPU_TEMP","WORKSTATION_RAM","WORKSTATION_RAM_POWER"
"3C:61:05:12:96:30","4","2021-08-05 12:09:16","2021-08-05 12:09:16","120.5","0.02","0","60","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:17","2021-08-05 12:09:17","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:18","2021-08-05 12:09:18","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:19","2021-08-05 12:09:19","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:20","2021-08-05 12:09:20","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:21","2021-08-05 12:09:21","120.5","0.02","0","59.9","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:22","2021-08-05 12:09:22","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:23","2021-08-05 12:09:23","120.5","0.02","0","59.9","171.89","0","33.89","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:25","2021-08-05 12:09:25","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:26","2021-08-05 12:09:26","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:27","2021-08-05 12:09:27","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:28","2021-08-05 12:09:28","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:29","2021-08-05 12:09:29","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:30","2021-08-05 12:09:30","120.4","0.02","0","59.9","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:31","2021-08-05 12:09:31","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:32","2021-08-05 12:09:32","120.4","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:33","2021-08-05 12:09:33","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:34","2021-08-05 12:09:34","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:35","2021-08-05 12:09:35","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:36","2021-08-05 12:09:36","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:37","2021-08-05 12:09:37","120.5","0.02","0","59.9","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:38","2021-08-05 12:09:38","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:39","2021-08-05 12:09:39","120.5","0.02","0","59.9","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:40","2021-08-05 12:09:40","120.5","0.02","0","59.9","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:42","2021-08-05 12:09:42","120.5","0.02","0","59.9","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:43","2021-08-05 12:09:43","120.5","0.02","0","60","171.89","0","33.33","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:44","2021-08-05 12:09:44","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:45","2021-08-05 12:09:45","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:46","2021-08-05 12:09:46","120.5","0.02","0","59.9","171.89","0","33.89","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:47","2021-08-05 12:09:47","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:48","2021-08-05 12:09:48","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:49","2021-08-05 12:09:49","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
"3C:61:05:12:96:30","4","2021-08-05 12:09:50","2021-08-05 12:09:50","120.5","0.02","0","60","171.89","0","32.78","0","0","0","0","0","0","0","0"
